Trial-ID,Status,Iteration,dropout,lr,lr_decay,top_dropout,Objective,test_acc,test_loss
9,COMPLETED,15,0.07094746152478683,0.0015335935427755651,2.52785196915652e-07,0.6138619030577762,0.15682756811380386,0.9561,0.1527168593287468
6,COMPLETED,15,0.07094746152478683,0.0015335935427755651,2.52785196915652e-07,0.6138619030577762,0.14812527099251746,0.9575,0.14405224003195766
3,COMPLETED,15,0.07094746152478683,0.0015335935427755651,2.52785196915652e-07,0.6138619030577762,0.15142676349480946,0.9572,0.14466959194540974
8,COMPLETED,15,0.07094746152478683,0.0015335935427755651,2.52785196915652e-07,0.6138619030577762,0.14615759377678236,0.9578,0.14012632845044135
5,COMPLETED,15,0.07094746152478683,0.0015335935427755651,2.52785196915652e-07,0.6138619030577762,0.14890261498093604,0.9577,0.14143075408935546
2,COMPLETED,15,0.07094746152478683,0.0015335935427755651,2.52785196915652e-07,0.6138619030577762,0.1450011462966601,0.958,0.1436220841526985
7,COMPLETED,15,0.07094746152478683,0.0015335935427755651,2.52785196915652e-07,0.6138619030577762,0.14821644036968548,0.9570000000000001,0.14476954300999642
4,COMPLETED,15,0.07094746152478683,0.0015335935427755651,2.52785196915652e-07,0.6138619030577762,0.14793323285381,0.9582,0.14428586779534816
1,COMPLETED,15,0.07094746152478683,0.0015335935427755651,2.52785196915652e-07,0.6138619030577762,0.14373353789250054,0.9591,0.13937871510386468
12,COMPLETED,15,0.07094746152478683,0.0015335935427755651,2.52785196915652e-07,0.6138619030577762,0.14942327944437664,0.9562,0.1433758920431137
11,COMPLETED,15,0.07094746152478683,0.0015335935427755651,2.52785196915652e-07,0.6138619030577762,0.1418479785323143,0.9591,0.13750096991658212
10,COMPLETED,15,0.07094746152478683,0.0015335935427755651,2.52785196915652e-07,0.6138619030577762,0.1487756774922212,0.9577,0.14186860260367393
14,COMPLETED,15,0.07094746152478683,0.0015335935427755651,2.52785196915652e-07,0.6138619030577762,0.14922801852226258,0.9587,0.1434395814359188
15,COMPLETED,15,0.07094746152478683,0.0015335935427755651,2.52785196915652e-07,0.6138619030577762,0.14628212546308836,0.958,0.14250675753951073
13,COMPLETED,15,0.07094746152478683,0.0015335935427755651,2.52785196915652e-07,0.6138619030577762,0.1513878095149994,0.9565,0.1443766898393631
21,COMPLETED,15,0.07094746152478683,0.0015335935427755651,2.52785196915652e-07,0.6138619030577762,0.14940371250112852,0.9587,0.14237816017270088
20,COMPLETED,15,0.07094746152478683,0.0015335935427755651,2.52785196915652e-07,0.6138619030577762,0.15278846714893976,0.9566,0.14566088828444482
19,COMPLETED,15,0.07094746152478683,0.0015335935427755651,2.52785196915652e-07,0.6138619030577762,0.14573097014427186,0.9570000000000001,0.14135531254708766
17,COMPLETED,15,0.07094746152478683,0.0015335935427755651,2.52785196915652e-07,0.6138619030577762,0.14864497737089793,0.9587,0.14316776912808418
16,COMPLETED,15,0.07094746152478683,0.0015335935427755651,2.52785196915652e-07,0.6138619030577762,0.1448088396290938,0.9587,0.1434137071788311
18,COMPLETED,15,0.07094746152478683,0.0015335935427755651,2.52785196915652e-07,0.6138619030577762,0.14931686723232268,0.9585,0.14115679714381696
22,COMPLETED,15,0.07094746152478683,0.0015335935427755651,2.52785196915652e-07,0.6138619030577762,0.14505930683016774,0.9583,0.14186798359751698
24,COMPLETED,15,0.07094746152478683,0.0015335935427755651,2.52785196915652e-07,0.6138619030577762,0.15028898185491565,0.9588,0.14216617513895036
23,COMPLETED,15,0.07094746152478683,0.0015335935427755651,2.52785196915652e-07,0.6138619030577762,0.144703611801068,0.9578,0.1405411456465721
